record_id,batch_id,timestamp,heating_temperature,forming_pressure,spindle_speed,coolant_flow,vibration_amplitude,current_intensity,mold_temperature,feed_rate,lubricant_flow,clamp_force,equipment_id,operator_id
REC-001302,BATCH-20240301-031,2024-03-05 20:25:00,855.4,117.5,1437.0,27.3,2.3,43.0,174.8,311.0,14.7,79.5,EQ-B01,OP-004
REC-001303,BATCH-20240301-031,2024-03-05 20:30:00,849.2,122.5,1491.0,27.8,2.54,46.6,182.4,300.0,14.5,80.7,EQ-B01,OP-002
REC-001304,BATCH-20240301-031,2024-03-05 20:35:00,852.6,118.6,1508.0,26.5,3.12,46.3,185.6,294.0,15.6,82.7,EQ-B02,OP-004
REC-001305,BATCH-20240301-031,2024-03-05 20:40:00,845.5,118.8,1587.0,23.8,2.1,47.3,183.6,304.0,15.0,79.1,EQ-A02,OP-003
REC-001306,BATCH-20240301-031,2024-03-05 20:45:00,851.4,123.9,1512.0,27.6,,45.0,178.9,289.0,14.9,80.8,EQ-A01,OP-004
REC-001307,BATCH-20240301-031,2024-03-05 20:50:00,852.6,125.4,1523.0,26.4,2.52,47.5,187.2,305.0,14.2,78.9,EQ-A02,OP-005
REC-001308,BATCH-20240301-031,2024-03-05 20:55:00,851.4,121.1,1535.0,25.6,2.5,44.0,181.2,319.0,15.8,81.1,EQ-B01,OP-003
REC-001309,BATCH-20240301-031,2024-03-05 21:00:00,855.1,119.1,1475.0,24.1,2.46,44.4,183.6,295.0,14.4,83.9,EQ-A01,OP-002
REC-001310,BATCH-20240301-031,2024-03-05 21:05:00,847.7,120.4,1523.0,23.6,2.87,46.0,184.7,293.0,15.1,80.1,EQ-A01,OP-003
REC-001311,BATCH-20240301-032,2024-03-05 21:10:00,851.3,116.4,1506.0,23.3,2.61,41.8,174.4,308.0,14.6,78.0,EQ-A01,OP-001
REC-001312,BATCH-20240301-032,2024-03-05 21:15:00,856.4,120.8,1544.0,24.8,3.3,44.1,185.2,299.0,13.7,81.0,EQ-A01,OP-002
REC-001313,BATCH-20240301-032,2024-03-05 21:20:00,851.6,117.4,1454.0,25.0,2.6,41.3,183.2,295.0,13.9,81.9,EQ-B02,OP-004
REC-001314,BATCH-20240301-032,2024-03-05 21:25:00,849.9,123.0,1522.0,25.0,2.45,45.7,178.8,291.0,15.5,79.7,EQ-B02,OP-002
REC-001315,BATCH-20240301-032,2024-03-05 21:30:00,850.2,122.7,1494.0,25.0,2.32,45.6,181.0,309.0,14.5,79.1,EQ-B01,OP-004
REC-001316,BATCH-20240301-032,2024-03-05 21:35:00,854.0,120.6,1455.0,26.6,1.99,46.2,176.2,319.0,13.8,82.3,EQ-A01,OP-005
REC-001317,BATCH-20240301-032,2024-03-05 21:40:00,849.6,119.1,1509.0,25.8,2.23,43.8,181.9,283.0,14.5,86.1,EQ-B01,OP-005
REC-001318,BATCH-20240301-032,2024-03-05 21:45:00,845.2,122.9,1471.0,25.6,2.7,46.7,179.4,320.0,14.5,80.5,EQ-B01,OP-003
REC-001319,BATCH-20240301-032,2024-03-05 21:50:00,851.2,117.2,1486.0,25.2,2.37,48.7,177.5,312.0,15.7,80.0,EQ-A01,OP-003
REC-001320,BATCH-20240301-032,2024-03-05 21:55:00,845.7,118.1,1474.0,22.9,2.2,42.8,184.0,306.0,15.6,81.2,EQ-A02,OP-005
REC-001321,BATCH-20240301-033,2024-03-05 22:00:00,850.8,123.7,1469.0,25.1,2.72,43.0,189.3,300.0,15.1,82.5,EQ-A01,OP-003
REC-001322,BATCH-20240301-033,2024-03-05 22:05:00,854.6,120.1,1507.0,23.2,2.33,45.8,181.3,312.0,14.9,77.2,EQ-A01,OP-003
REC-001323,BATCH-20240301-033,2024-03-05 22:10:00,855.3,123.6,1545.0,24.8,2.81,50.1,180.3,287.0,14.5,81.3,EQ-A02,OP-003
REC-001324,BATCH-20240301-033,2024-03-05 22:15:00,842.0,120.4,1519.0,26.8,2.89,46.3,173.5,309.0,15.6,80.5,EQ-A02,OP-005
REC-001325,BATCH-20240301-033,2024-03-05 22:20:00,841.3,118.1,1442.0,22.6,2.5,43.8,187.9,298.0,16.0,76.9,EQ-A01,OP-002
REC-001326,BATCH-20240301-033,2024-03-05 22:25:00,847.3,120.2,1455.0,24.5,2.43,44.6,185.6,304.0,15.4,81.1,EQ-A01,OP-004
REC-001327,BATCH-20240301-033,2024-03-05 22:30:00,853.1,119.8,1484.0,25.2,2.85,46.7,179.3,308.0,14.8,80.1,EQ-B01,OP-004
REC-001328,BATCH-20240301-033,2024-03-05 22:35:00,847.6,119.5,1567.0,25.1,2.54,42.8,179.1,298.0,14.3,80.0,EQ-B01,OP-002
REC-001329,BATCH-20240301-033,2024-03-05 22:40:00,847.9,120.2,1506.0,23.9,2.38,45.1,183.6,303.0,14.5,80.8,EQ-A02,OP-002
REC-001330,BATCH-20240301-033,2024-03-05 22:45:00,858.5,122.3,1527.0,25.9,2.93,46.6,181.7,311.0,14.1,77.0,EQ-A01,OP-001
REC-001331,BATCH-20240301-034,2024-03-05 22:50:00,850.8,120.2,1473.0,26.0,,44.2,178.5,284.0,16.2,77.3,EQ-A01,OP-003
REC-001332,BATCH-20240301-034,2024-03-05 22:55:00,847.1,122.3,1532.0,23.7,,45.4,187.0,304.0,14.9,78.3,EQ-B01,OP-001
REC-001333,BATCH-20240301-034,2024-03-05 23:00:00,846.3,117.9,1569.0,25.0,2.67,47.3,172.9,313.0,15.0,80.9,EQ-A02,OP-003
REC-001334,BATCH-20240301-034,2024-03-05 23:05:00,845.9,118.1,1524.0,27.9,2.8,46.9,179.4,294.0,14.4,79.0,EQ-B01,OP-004
REC-001335,BATCH-20240301-034,2024-03-05 23:10:00,839.7,118.2,1472.0,24.8,2.54,45.5,180.0,294.0,13.4,78.8,EQ-A02,OP-003
REC-001336,BATCH-20240301-034,2024-03-05 23:15:00,845.1,121.2,1545.0,26.1,2.73,44.8,178.4,293.0,13.8,82.0,EQ-A01,OP-002
REC-001337,BATCH-20240301-034,2024-03-05 23:20:00,849.1,116.9,1459.0,24.0,2.51,46.6,179.0,277.0,14.8,79.7,EQ-B01,OP-002
REC-001338,BATCH-20240301-034,2024-03-05 23:25:00,848.9,118.4,1511.0,25.1,2.49,45.6,178.7,295.0,16.1,81.1,EQ-A02,OP-002
REC-001339,BATCH-20240301-034,2024-03-05 23:30:00,854.1,123.1,1526.0,26.1,2.03,45.3,179.5,317.0,15.7,78.7,EQ-B01,OP-005
REC-001340,BATCH-20240301-034,2024-03-05 23:35:00,851.9,120.4,1523.0,23.8,2.61,44.7,180.8,293.0,14.5,82.3,EQ-B02,OP-001
REC-001341,BATCH-20240301-035,2024-03-05 23:40:00,844.7,117.6,1497.0,24.1,2.23,45.2,175.5,290.0,16.6,80.9,EQ-B02,OP-004
REC-001342,BATCH-20240301-035,2024-03-05 23:45:00,846.3,121.0,1528.0,26.2,2.46,46.5,173.9,289.0,15.1,80.7,EQ-B02,OP-005
REC-001343,BATCH-20240301-035,2024-03-05 23:50:00,845.4,120.6,1469.0,24.7,2.81,46.4,177.0,289.0,14.7,79.9,EQ-A02,OP-005
REC-001344,BATCH-20240301-035,2024-03-05 23:55:00,846.7,122.6,1517.0,25.5,2.12,46.8,171.5,308.0,15.7,79.1,EQ-B02,OP-005
REC-001345,BATCH-20240301-035,2024-03-06 00:00:00,856.4,119.8,1503.0,25.4,3.46,47.0,182.1,291.0,15.1,78.4,EQ-B02,OP-001
REC-001346,BATCH-20240301-035,2024-03-06 00:05:00,854.1,120.4,1444.0,25.1,2.25,45.2,177.4,300.0,15.6,79.9,EQ-B02,OP-004
REC-001347,BATCH-20240301-035,2024-03-06 00:10:00,848.0,120.5,1535.0,23.7,2.58,47.0,181.7,301.0,15.5,80.9,EQ-B01,OP-003
REC-001348,BATCH-20240301-035,2024-03-06 00:15:00,853.8,114.9,1422.0,26.2,2.05,45.6,178.9,290.0,15.3,80.4,EQ-B01,OP-003
REC-001349,BATCH-20240301-035,2024-03-06 00:20:00,860.6,118.4,1572.0,25.4,,46.2,181.7,300.0,15.2,78.8,EQ-B02,OP-001
REC-001350,BATCH-20240301-035,2024-03-06 00:25:00,845.9,121.9,1489.0,24.9,2.58,45.4,175.7,313.0,15.1,79.6,EQ-A02,OP-003
REC-001351,BATCH-20240301-036,2024-03-06 00:30:00,852.2,120.6,1538.0,25.6,2.72,47.0,182.7,298.0,14.1,83.3,EQ-A02,OP-005
REC-001352,BATCH-20240301-036,2024-03-06 00:35:00,848.8,118.8,1413.0,25.4,2.54,42.7,181.4,295.0,17.2,78.9,EQ-A01,OP-003
REC-001353,BATCH-20240301-036,2024-03-06 00:40:00,847.8,117.8,1564.0,24.6,2.28,46.1,175.9,306.0,16.4,81.1,EQ-B01,OP-005
REC-001354,BATCH-20240301-036,2024-03-06 00:45:00,853.2,122.2,1585.0,26.5,2.63,46.4,177.3,308.0,14.2,79.3,EQ-A02,OP-005
REC-001355,BATCH-20240301-036,2024-03-06 00:50:00,834.6,121.0,1468.0,26.3,2.62,46.7,176.7,310.0,16.7,81.5,EQ-B02,OP-004
REC-001356,BATCH-20240301-036,2024-03-06 00:55:00,854.0,120.4,1474.0,25.9,2.05,44.4,174.7,293.0,15.5,81.0,EQ-B02,OP-004
REC-001357,BATCH-20240301-036,2024-03-06 01:00:00,850.3,120.4,1406.0,24.6,2.3,44.0,181.8,291.0,14.5,75.8,EQ-A02,OP-002
REC-001358,BATCH-20240301-036,2024-03-06 01:05:00,848.5,117.3,1504.0,23.9,2.53,44.8,185.0,305.0,13.5,77.5,EQ-B02,OP-001
REC-001359,BATCH-20240301-036,2024-03-06 01:10:00,850.3,117.7,1352.0,26.6,2.72,45.8,178.2,304.0,14.4,80.4,EQ-A01,OP-004
REC-001360,BATCH-20240301-036,2024-03-06 01:15:00,845.4,123.8,1421.0,26.5,2.51,44.3,180.5,307.0,16.1,80.6,EQ-A01,OP-005
REC-001361,BATCH-20240301-037,2024-03-06 01:20:00,845.5,120.1,1591.0,26.6,2.77,46.2,182.1,312.0,14.6,77.3,EQ-B02,OP-003
REC-001362,BATCH-20240301-037,2024-03-06 01:25:00,850.3,118.0,1447.0,24.1,3.25,45.2,181.1,288.0,13.5,78.4,EQ-A01,OP-002
REC-001363,BATCH-20240301-037,2024-03-06 01:30:00,857.2,120.8,1530.0,25.9,2.32,47.1,178.1,314.0,15.4,76.4,EQ-A01,OP-002
REC-001364,BATCH-20240301-037,2024-03-06 01:35:00,846.3,115.5,1558.0,25.0,1.83,45.6,178.4,285.0,16.3,80.2,EQ-B01,OP-004
REC-001365,BATCH-20240301-037,2024-03-06 01:40:00,848.5,119.0,1424.0,23.4,2.89,44.3,180.1,280.0,13.9,81.2,EQ-A02,OP-003
REC-001366,BATCH-20240301-037,2024-03-06 01:45:00,851.9,124.4,1567.0,24.7,2.64,44.5,186.2,311.0,15.1,80.4,EQ-B01,OP-004
REC-001367,BATCH-20240301-037,2024-03-06 01:50:00,857.2,121.4,1578.0,22.4,2.64,44.2,185.3,315.0,15.0,83.1,EQ-A01,OP-005
REC-001368,BATCH-20240301-037,2024-03-06 01:55:00,858.9,120.2,1624.0,,2.44,46.3,178.9,301.0,16.1,80.0,EQ-B02,OP-002
REC-001369,BATCH-20240301-037,2024-03-06 02:00:00,841.5,120.9,1465.0,26.0,2.71,47.2,182.7,311.0,14.5,81.6,EQ-A01,OP-001
REC-001370,BATCH-20240301-037,2024-03-06 02:05:00,859.8,118.3,1590.0,24.3,2.24,45.4,182.1,309.0,14.2,80.9,EQ-B01,OP-001
REC-001371,BATCH-20240301-038,2024-03-06 02:10:00,846.6,116.3,1454.0,24.1,2.66,46.7,175.6,304.0,14.1,81.3,EQ-A02,OP-004
REC-001372,BATCH-20240301-038,2024-03-06 02:15:00,846.9,117.4,1540.0,24.3,2.41,41.7,182.8,308.0,15.0,76.9,EQ-B01,OP-004
REC-001373,BATCH-20240301-038,2024-03-06 02:20:00,856.0,118.3,1477.0,27.8,2.29,46.1,181.7,304.0,15.2,80.8,EQ-A02,OP-002
REC-001374,BATCH-20240301-038,2024-03-06 02:25:00,851.4,119.9,1576.0,23.4,2.81,46.2,182.1,311.0,14.9,76.3,EQ-B02,OP-003
REC-001375,BATCH-20240301-038,2024-03-06 02:30:00,849.6,117.5,1463.0,23.5,2.36,44.1,172.9,307.0,16.8,81.2,EQ-A02,OP-002
REC-001376,BATCH-20240301-038,2024-03-06 02:35:00,849.0,119.9,1479.0,,2.49,43.7,185.0,285.0,15.6,79.8,EQ-A02,OP-004
REC-001377,BATCH-20240301-038,2024-03-06 02:40:00,859.5,120.9,1482.0,24.7,2.51,43.3,177.7,282.0,14.3,80.2,EQ-A02,OP-001
REC-001378,BATCH-20240301-038,2024-03-06 02:45:00,851.5,115.1,1493.0,25.7,2.45,44.0,178.8,295.0,14.5,80.3,EQ-B02,OP-005
REC-001379,BATCH-20240301-038,2024-03-06 02:50:00,861.5,118.1,1484.0,24.9,2.29,46.6,172.9,295.0,15.7,79.4,EQ-B02,OP-005
REC-001380,BATCH-20240301-038,2024-03-06 02:55:00,845.9,121.1,1545.0,25.3,2.26,45.7,178.8,307.0,16.2,74.8,EQ-B02,OP-003
REC-001381,BATCH-20240301-039,2024-03-06 03:00:00,850.6,115.7,1622.0,24.4,2.72,44.9,177.6,291.0,16.3,81.9,EQ-A01,OP-005
REC-001382,BATCH-20240301-039,2024-03-06 03:05:00,859.7,120.1,1514.0,24.7,2.41,43.4,180.3,292.0,15.4,80.3,EQ-B01,OP-004
REC-001383,BATCH-20240301-039,2024-03-06 03:10:00,851.4,124.2,1498.0,25.9,3.12,47.0,183.5,297.0,15.2,77.4,EQ-A01,OP-001
REC-001384,BATCH-20240301-039,2024-03-06 03:15:00,852.5,120.7,1501.0,26.2,2.14,47.5,182.7,299.0,14.9,81.0,EQ-A01,OP-005
REC-001385,BATCH-20240301-039,2024-03-06 03:20:00,857.6,120.3,1507.0,25.0,3.03,44.4,179.9,315.0,15.1,82.3,EQ-A02,OP-005
REC-001386,BATCH-20240301-039,2024-03-06 03:25:00,845.4,119.5,1574.0,24.2,2.45,45.4,177.0,296.0,15.1,80.1,EQ-B01,OP-004
REC-001387,BATCH-20240301-039,2024-03-06 03:30:00,856.4,123.9,1457.0,25.1,2.7,47.3,182.2,303.0,15.5,81.3,EQ-A01,OP-002
REC-001388,BATCH-20240301-039,2024-03-06 03:35:00,845.4,120.5,1573.0,24.8,2.54,44.6,173.1,300.0,15.2,79.0,EQ-A01,OP-005
REC-001389,BATCH-20240301-039,2024-03-06 03:40:00,844.2,117.8,1538.0,27.4,2.91,43.0,182.6,293.0,14.5,79.1,EQ-A01,OP-003
REC-001390,BATCH-20240301-039,2024-03-06 03:45:00,853.5,122.4,1495.0,24.9,,45.9,183.5,287.0,15.0,77.9,EQ-B02,OP-005
REC-001391,BATCH-20240301-040,2024-03-06 03:50:00,849.7,119.4,1498.0,24.0,2.05,41.9,179.6,296.0,14.5,82.6,EQ-B01,OP-004
REC-001392,BATCH-20240301-040,2024-03-06 03:55:00,845.7,123.5,1581.0,22.7,2.53,44.4,171.3,286.0,15.6,84.0,EQ-B01,OP-003
REC-001393,BATCH-20240301-040,2024-03-06 04:00:00,854.5,120.8,1499.0,27.0,3.14,44.1,174.0,279.0,16.1,79.9,EQ-B01,OP-005
REC-001394,BATCH-20240301-040,2024-03-06 04:05:00,850.9,115.5,1462.0,24.6,2.56,44.4,176.9,292.0,16.0,80.5,EQ-A02,OP-005
REC-001395,BATCH-20240301-040,2024-03-06 04:10:00,853.1,117.8,1352.0,24.4,2.24,45.5,189.9,307.0,17.2,81.1,EQ-A01,OP-003
REC-001396,BATCH-20240301-040,2024-03-06 04:15:00,846.9,120.9,1589.0,27.2,2.33,45.4,175.7,308.0,16.2,80.1,EQ-A01,OP-003
REC-001397,BATCH-20240301-040,2024-03-06 04:20:00,846.7,120.9,1521.0,25.1,2.55,44.7,183.0,307.0,14.2,78.0,EQ-B01,OP-003
REC-001398,BATCH-20240301-040,2024-03-06 04:25:00,848.7,121.8,1507.0,,2.58,44.5,182.6,303.0,14.7,80.5,EQ-A02,OP-005
REC-001399,BATCH-20240301-040,2024-03-06 04:30:00,856.6,118.6,1520.0,24.9,2.63,44.0,180.3,311.0,14.3,77.3,EQ-B01,OP-002
REC-001400,BATCH-20240301-040,2024-03-06 04:35:00,843.5,117.1,1530.0,23.3,2.41,45.9,181.2,296.0,15.2,80.2,EQ-B02,OP-002
REC-001401,BATCH-20240301-041,2024-03-06 04:40:00,848.9,119.5,1612.0,26.0,3.24,44.3,179.7,287.0,14.4,83.8,EQ-B01,OP-001
REC-001402,BATCH-20240301-041,2024-03-06 04:45:00,847.4,124.8,1438.0,23.7,2.4,44.9,182.8,305.0,14.7,79.7,EQ-A02,OP-004
REC-001403,BATCH-20240301-041,2024-03-06 04:50:00,848.4,117.7,1456.0,26.2,1.95,47.4,179.0,292.0,15.6,83.0,EQ-B02,OP-002
REC-001404,BATCH-20240301-041,2024-03-06 04:55:00,855.6,121.3,1554.0,22.9,2.34,43.6,183.7,296.0,15.7,81.1,EQ-A02,OP-002
REC-001405,BATCH-20240301-041,2024-03-06 05:00:00,845.7,118.5,1565.0,24.1,2.54,43.8,179.1,300.0,14.4,78.1,EQ-A01,OP-003
REC-001406,BATCH-20240301-041,2024-03-06 05:05:00,851.4,117.9,1459.0,23.9,2.48,46.4,184.5,293.0,16.7,78.0,EQ-A02,OP-004
REC-001407,BATCH-20240301-041,2024-03-06 05:10:00,855.4,118.2,1456.0,24.1,2.48,45.9,182.0,291.0,14.2,78.2,EQ-A02,OP-004
REC-001408,BATCH-20240301-041,2024-03-06 05:15:00,849.4,119.5,1452.0,25.3,3.18,44.2,178.7,306.0,14.6,81.3,EQ-B01,OP-002
REC-001409,BATCH-20240301-041,2024-03-06 05:20:00,846.4,124.6,1517.0,24.3,2.32,44.2,184.1,287.0,14.5,78.9,EQ-B01,OP-004
REC-001410,BATCH-20240301-041,2024-03-06 05:25:00,849.9,119.3,1425.0,24.5,2.47,44.1,182.1,309.0,14.9,80.5,EQ-A01,OP-001
REC-001411,BATCH-20240301-042,2024-03-06 05:30:00,839.2,118.9,1550.0,24.5,2.28,48.4,185.5,305.0,15.9,75.5,EQ-B02,OP-005
REC-001412,BATCH-20240301-042,2024-03-06 05:35:00,846.1,118.8,1488.0,24.4,1.73,45.6,181.6,316.0,14.4,78.3,EQ-B01,OP-003
REC-001413,BATCH-20240301-042,2024-03-06 05:40:00,836.6,119.3,1545.0,24.3,3.14,44.6,180.4,286.0,15.2,76.0,EQ-B02,OP-004
REC-001414,BATCH-20240301-042,2024-03-06 05:45:00,853.5,121.8,1568.0,23.8,2.55,45.8,181.3,291.0,13.1,80.7,EQ-A02,OP-005
REC-001415,BATCH-20240301-042,2024-03-06 05:50:00,849.2,118.6,1538.0,24.9,2.1,42.1,176.6,324.0,15.6,80.4,EQ-A02,OP-003
REC-001416,BATCH-20240301-042,2024-03-06 05:55:00,849.1,119.4,1558.0,24.4,2.67,44.5,185.8,307.0,16.0,78.8,EQ-A01,OP-001
REC-001417,BATCH-20240301-042,2024-03-06 06:00:00,855.3,119.2,1506.0,27.0,2.19,45.3,181.3,305.0,14.6,84.2,EQ-B02,OP-003
REC-001418,BATCH-20240301-042,2024-03-06 06:05:00,843.5,123.6,1561.0,27.3,2.02,43.7,184.5,281.0,13.7,79.0,EQ-A02,OP-001
REC-001419,BATCH-20240301-042,2024-03-06 06:10:00,851.0,124.0,1491.0,,2.59,45.7,181.3,298.0,13.4,78.2,EQ-A02,OP-005
REC-001420,BATCH-20240301-042,2024-03-06 06:15:00,857.1,120.5,1484.0,26.3,2.16,44.7,180.4,296.0,15.1,79.6,EQ-A01,OP-001
REC-001421,BATCH-20240301-043,2024-03-06 06:20:00,843.0,120.5,1434.0,25.2,2.91,44.6,176.5,299.0,14.3,81.2,EQ-A02,OP-001
REC-001422,BATCH-20240301-043,2024-03-06 06:25:00,849.3,124.3,1558.0,24.8,2.71,44.4,180.1,296.0,15.6,82.9,EQ-B02,OP-001
REC-001423,BATCH-20240301-043,2024-03-06 06:30:00,854.0,122.3,1546.0,25.7,2.16,47.6,185.4,298.0,14.7,81.2,EQ-B01,OP-004
REC-001424,BATCH-20240301-043,2024-03-06 06:35:00,852.8,119.5,1437.0,25.4,2.67,46.1,181.0,297.0,15.8,80.1,EQ-B01,OP-003
REC-001425,BATCH-20240301-043,2024-03-06 06:40:00,847.7,119.5,1413.0,24.8,2.71,45.5,184.6,297.0,15.4,81.6,EQ-A01,OP-004
REC-001426,BATCH-20240301-043,2024-03-06 06:45:00,861.7,120.4,1448.0,26.0,3.06,44.5,182.5,312.0,15.8,80.3,EQ-B01,OP-003
REC-001427,BATCH-20240301-043,2024-03-06 06:50:00,846.5,119.8,1523.0,26.1,2.6,44.4,181.7,309.0,15.3,78.3,EQ-A02,OP-005
REC-001428,BATCH-20240301-043,2024-03-06 06:55:00,849.1,122.4,1431.0,22.5,2.95,45.8,181.8,289.0,15.6,80.6,EQ-A01,OP-002
REC-001429,BATCH-20240301-043,2024-03-06 07:00:00,842.1,123.6,1508.0,24.5,2.39,42.0,181.8,303.0,14.8,82.6,EQ-A01,OP-004
REC-001430,BATCH-20240301-043,2024-03-06 07:05:00,843.1,118.5,1457.0,24.7,2.52,45.6,179.0,291.0,16.3,84.8,EQ-A01,OP-001
REC-001431,BATCH-20240301-044,2024-03-06 07:10:00,850.7,118.1,1574.0,23.3,2.4,44.0,176.5,297.0,14.3,80.0,EQ-B02,OP-001
REC-001432,BATCH-20240301-044,2024-03-06 07:15:00,850.1,118.4,1481.0,24.7,2.74,44.8,182.5,306.0,15.5,82.8,EQ-A01,OP-001
REC-001433,BATCH-20240301-044,2024-03-06 07:20:00,844.4,118.8,1588.0,24.7,1.66,44.7,180.4,274.0,16.1,78.6,EQ-B01,OP-004
REC-001434,BATCH-20240301-044,2024-03-06 07:25:00,851.6,119.4,1436.0,23.7,2.22,46.6,179.6,295.0,14.3,82.4,EQ-B02,OP-004
REC-001435,BATCH-20240301-044,2024-03-06 07:30:00,857.3,123.0,1525.0,25.3,2.14,44.6,177.9,282.0,15.8,78.6,EQ-A01,OP-005
REC-001436,BATCH-20240301-044,2024-03-06 07:35:00,856.0,122.2,1528.0,25.7,2.32,47.8,180.1,303.0,14.5,78.1,EQ-B02,OP-001
REC-001437,BATCH-20240301-044,2024-03-06 07:40:00,852.4,120.5,1461.0,23.3,2.12,46.8,178.2,297.0,16.2,77.8,EQ-B01,OP-003
REC-001438,BATCH-20240301-044,2024-03-06 07:45:00,846.4,118.1,1581.0,27.4,2.73,46.2,178.3,319.0,15.2,81.7,EQ-A01,OP-003
REC-001439,BATCH-20240301-044,2024-03-06 07:50:00,849.5,119.3,1583.0,25.6,2.94,45.4,177.5,294.0,15.1,78.7,EQ-A01,OP-004
REC-001440,BATCH-20240301-044,2024-03-06 07:55:00,844.5,123.0,1473.0,25.2,2.59,44.1,184.4,289.0,15.2,80.5,EQ-A02,OP-002
REC-001441,BATCH-20240301-045,2024-03-06 08:00:00,849.7,116.8,1544.0,25.9,2.3,46.1,181.1,287.0,14.3,82.3,EQ-A02,OP-003
REC-001442,BATCH-20240301-045,2024-03-06 08:05:00,851.5,118.6,1457.0,24.4,2.37,43.7,174.8,311.0,15.8,77.5,EQ-B01,OP-004
REC-001443,BATCH-20240301-045,2024-03-06 08:10:00,850.7,117.7,1487.0,24.6,2.37,48.0,178.7,292.0,14.4,82.1,EQ-A02,OP-002
REC-001444,BATCH-20240301-045,2024-03-06 08:15:00,841.7,118.1,1572.0,,,48.2,180.7,293.0,14.8,77.7,EQ-A02,OP-004
REC-001445,BATCH-20240301-045,2024-03-06 08:20:00,856.3,121.4,1556.0,26.5,2.38,43.6,179.8,291.0,15.1,82.3,EQ-B01,OP-004
REC-001446,BATCH-20240301-045,2024-03-06 08:25:00,849.2,120.4,1495.0,26.0,2.3,41.7,181.4,310.0,15.4,78.7,EQ-B02,OP-001
REC-001447,BATCH-20240301-045,2024-03-06 08:30:00,844.3,121.2,1507.0,,3.05,43.6,185.3,300.0,13.5,79.6,EQ-A01,OP-004
REC-001448,BATCH-20240301-045,2024-03-06 08:35:00,854.8,119.1,1426.0,24.8,2.24,45.7,182.3,289.0,14.4,81.5,EQ-B02,OP-005
REC-001449,BATCH-20240301-045,2024-03-06 08:40:00,845.7,117.3,1441.0,25.4,2.59,44.0,180.0,315.0,14.2,76.1,EQ-A01,OP-001
REC-001450,BATCH-20240301-045,2024-03-06 08:45:00,852.3,119.7,1464.0,25.8,2.75,41.7,178.0,323.0,15.5,81.4,EQ-A01,OP-004
REC-001451,BATCH-20240301-046,2024-03-06 08:50:00,855.9,120.0,1540.0,25.9,2.66,44.5,180.5,294.0,15.0,77.7,EQ-A02,OP-002
REC-001452,BATCH-20240301-046,2024-03-06 08:55:00,846.0,119.3,1453.0,,2.45,45.6,182.8,295.0,16.1,81.9,EQ-B01,OP-001
REC-001453,BATCH-20240301-046,2024-03-06 09:00:00,852.5,120.4,1516.0,26.4,2.87,47.0,180.1,306.0,16.1,78.8,EQ-A01,OP-001
REC-001454,BATCH-20240301-046,2024-03-06 09:05:00,848.4,120.0,1545.0,26.1,2.43,42.7,180.7,291.0,13.8,77.5,EQ-A02,OP-001
REC-001455,BATCH-20240301-046,2024-03-06 09:10:00,851.6,123.4,1502.0,25.3,2.85,42.7,181.6,300.0,15.5,79.0,EQ-B02,OP-003
REC-001456,BATCH-20240301-046,2024-03-06 09:15:00,845.9,120.4,1582.0,26.0,2.35,43.0,175.0,313.0,14.2,79.3,EQ-A02,OP-003
REC-001457,BATCH-20240301-046,2024-03-06 09:20:00,856.6,116.0,1575.0,24.7,2.16,44.6,177.8,304.0,14.5,76.2,EQ-A01,OP-005
REC-001458,BATCH-20240301-046,2024-03-06 09:25:00,848.9,116.6,1510.0,23.6,2.35,45.3,179.4,303.0,15.5,77.7,EQ-B01,OP-002
REC-001459,BATCH-20240301-046,2024-03-06 09:30:00,849.7,111.7,1512.0,24.6,2.2,45.5,183.5,295.0,14.2,80.3,EQ-B01,OP-005
REC-001460,BATCH-20240301-046,2024-03-06 09:35:00,843.3,118.3,1561.0,25.1,1.94,42.3,180.5,309.0,13.7,80.9,EQ-A01,OP-002
REC-001461,BATCH-20240301-047,2024-03-06 09:40:00,856.7,124.7,1517.0,25.6,1.86,48.1,178.3,291.0,14.8,83.0,EQ-B02,OP-002
REC-001462,BATCH-20240301-047,2024-03-06 09:45:00,861.0,120.3,1550.0,,2.19,47.2,178.1,315.0,16.0,81.2,EQ-A01,OP-001
REC-001463,BATCH-20240301-047,2024-03-06 09:50:00,859.1,125.6,1491.0,24.0,1.94,48.4,178.7,311.0,14.4,83.1,EQ-B01,OP-004
REC-001464,BATCH-20240301-047,2024-03-06 09:55:00,846.5,117.0,1490.0,24.4,2.68,44.9,181.9,297.0,14.5,78.8,EQ-B02,OP-002
REC-001465,BATCH-20240301-047,2024-03-06 10:00:00,860.2,120.6,1401.0,24.4,2.53,47.8,183.1,291.0,16.9,79.9,EQ-B02,OP-004
REC-001466,BATCH-20240301-047,2024-03-06 10:05:00,856.2,117.1,1380.0,23.3,1.52,48.2,180.6,291.0,15.4,80.4,EQ-A01,OP-005
REC-001467,BATCH-20240301-047,2024-03-06 10:10:00,853.1,123.0,1486.0,23.9,2.75,46.2,180.3,322.0,14.6,78.2,EQ-A01,OP-003
REC-001468,BATCH-20240301-047,2024-03-06 10:15:00,852.1,118.3,1525.0,24.0,,47.8,178.8,292.0,15.9,77.9,EQ-A02,OP-002
REC-001469,BATCH-20240301-047,2024-03-06 10:20:00,846.5,121.4,1547.0,26.5,2.28,45.9,178.6,294.0,16.0,78.9,EQ-A01,OP-005
